Date,Open,High,Low,Close,Volume
03-01-2000,0.936380029,1.004459977,0.907920003,0.999440014,535819648
04-01-2000,0.966520011,0.987720013,0.903460026,0.915180027,511728448
05-01-2000,0.926339984,0.987160027,0.919640005,0.928569973,778322272
06-01-2000,0.947539985,0.955359995,0.848209977,0.848209977,767984672
07-01-2000,0.861609995,0.901780009,0.852680027,0.888390005,460734848
10-01-2000,0.910709977,0.912949979,0.845979989,0.872770011,505064448
11-01-2000,0.856580019,0.887279987,0.808030009,0.828119993,441493136
12-01-2000,0.848209977,0.852680027,0.772319973,0.778460026,976069696
13-01-2000,0.843609989,0.881699979,0.825890005,0.863839984,1032685808
14-01-2000,0.892859995,0.912949979,0.887279987,0.896759987,390376336
18-01-2000,0.901780009,0.946430027,0.896759987,0.928009987,459178048
19-01-2000,0.943080008,0.970979989,0.922990024,0.95144999,597643760
20-01-2000,1.03125,1.084820032,1.013389945,1.013389945,1831134592
21-01-2000,1.020089984,1.020089984,0.983820021,0.993860006,495925248
24-01-2000,0.968190014,1.006700039,0.938619971,0.948660016,440989136
25-01-2000,0.9375,1.010040045,0.914059997,1.002230048,497202048
26-01-2000,0.982140005,1.019530058,0.979910016,0.983820021,367158736
27-01-2000,0.971539974,1.008929968,0.955359995,0.982140005,340144336
28-01-2000,0.965960026,0.989950001,0.898440003,0.907369971,423360336
31-01-2000,0.901780009,0.927450001,0.84375,0.926339984,701680672
01-02-2000,0.928569973,0.9375,0.892859995,0.895089984,318035424
02-02-2000,0.899550021,0.911830008,0.866069973,0.882250011,464195648
03-02-2000,0.895650029,0.930800021,0.895089984,0.922429979,475194048
04-02-2000,0.928009987,0.982140005,0.925220013,0.964280009,425320336
07-02-2000,0.964280009,1.020089984,0.945869982,1.018409967,441067536
08-02-2000,1.017860055,1.036829948,0.993300021,1.025670052,408643536
09-02-2000,1.018970013,1.045760036,1.003909945,1.005579948,299365024
10-02-2000,1.007809997,1.016739964,0.974330008,1.013389945,302982624
11-02-2000,1.014510036,1.018970013,0.966520011,0.970979989,212251312
14-02-2000,0.976000011,1.034600019,0.969869971,1.034039974,367539536
15-02-2000,1.029019952,1.070870042,1.028460026,1.0625,485744448
16-02-2000,1.051339984,1.054690003,1.001119971,1.018970013,378246736
17-02-2000,1.028460026,1.03125,1.010040045,1.025670052,289497824
18-02-2000,1.023440003,1.030130029,0.989950001,0.993300021,233441824
22-02-2000,0.983259976,1.044080019,0.952570021,1.016180038,422296336
23-02-2000,1.011019945,1.0625,0.991069973,1.037950039,473099648
24-02-2000,1.047430038,1.063619971,0.997770011,1.028599977,376432336
25-02-2000,1.025110006,1.044639945,0.983259976,0.985490024,249144224
28-02-2000,0.983259976,1.026780009,0.967630029,1.011160016,328328224
29-02-2000,1.01394999,1.046869993,1.005020022,1.023440003,368961936
